id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
189,2020-06-21 13:17:31,3540210836308425,Turcotte Batz and Buckridge,health_fitness,74.12,Steven,Yoder,M,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,1992-06-19,cffd08fc41f597eadfe47b42d50e2f13,1371820651,33.937535,-101.727485,0
190,2020-06-21 13:17:40,343746486082492,Will Ltd,food_dining,45.95,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,Social research officer government,1975-10-11,94fb6a21fa403b383ff67b50b10b9ad6,1371820660,45.528331,-85.948783,0
191,2020-06-21 13:18:43,30044330818990,Gibson-Deckow,entertainment,187.1,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,c02d314735d9077b7d9c77ec21261cfa,1371820723,26.197333,-81.976019,0
192,2020-06-21 13:18:52,3575540972310993,Kihn Inc,shopping_pos,9.15,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,925ac4268c05cdddde79f97574621117,1371820732,34.050515,-89.005628,0
193,2020-06-21 13:19:19,30175986190993,Treutel-King,travel,1.29,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,a9c7b779653f3016dc02688d40753e9c,1371820759,48.472897,-96.572501,0
194,2020-06-21 13:19:48,180058696935600,Romaguera Ltd,health_fitness,77.33,Richard,Barnes,M,1339 Johnson Landing Suite 007,De Lancey,NY,13752,42.189,-74.9229,782,Chartered accountant,2000-08-28,6945efccedc4673f5e3ea97ae7494bfb,1371820788,41.79335,-74.149107,0
195,2020-06-21 13:19:51,4904681492230012,Kihn Inc,shopping_pos,5.53,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,3f3f4b3fd1cd14f870726cd741a0b819,1371820791,41.346225,-75.015359,0
196,2020-06-21 13:20:20,2264937662466770,Schmidt-Larkin,home,51.89,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,b2d30bc0ca473971ef0596ff8646dd0b,1371820820,29.444963,-98.571075,0
197,2020-06-21 13:20:22,180072527505094,Windler Goodwin and Kovacek,home,49.78,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,dbc1f8f279eb6d8a427226e47a3bbb48,1371820822,35.013372,-81.23403,0
198,2020-06-21 13:20:48,2286236465059468,Medhurst Inc,home,21.81,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,1dfb39918a5b8c7954335d2958c59db5,1371820848,38.876506,-94.460586,0
199,2020-06-21 13:21:16,4220345354880,Breitenberg LLC,travel,8.54,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,1960-01-20,3f21f4179b16adf504771d5ce3963db7,1371820876,42.299024,-83.435877,0
200,2020-06-21 13:21:20,4119762878330989,Terry Ltd,home,174.77,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,3be6acc4b5e85330d7d2694a02651375,1371820880,39.829193,-88.918803,1
201,2020-06-21 13:21:49,4640395708703,Runte Green and Emard,health_fitness,113.53,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,2d1d5f9680c397474923180661f85978,1371820909,30.990542,-92.331269,1
202,2020-06-21 13:21:57,3586008444788268,Feil-Morar,health_fitness,44.11,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,9ff38367441a692eeae413805a128ea5,1371820917,47.008606,-122.947605,1
203,2020-06-21 13:22:14,3533742182628021,Kilback and Sons,entertainment,49.49,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,d9547259366164a884a5ca6ec23a5764,1371820934,32.932743,-80.714156,1
204,2020-06-21 13:22:21,6011438889172900,Watsica Haag and Considine,shopping_pos,25.5,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,95cc4ceca59c656d73a7ccffb8c945f6,1371820941,34.30743,-91.964227,1
205,2020-06-21 13:22:37,378278619832195,Conroy Balistreri and Gorczany,health_fitness,12.66,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,Scientist physiological,1964-04-06,497240430e49d2312f7dc965976af334,1371820957,44.158389,-122.847567,1
206,2020-06-21 13:22:48,4378993458389626,Schuppe LLC,entertainment,61.47,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,27ef45f29c5d7198b4d12a950b4b8f13,1371820968,44.356976,-70.550417,1
207,2020-06-21 13:23:07,6554245334757802,Renner Ltd,home,70.59,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,1969-12-22,71cd800d867bf4cde3ee1cdef26b2f07,1371820987,33.838915,-118.103495,1
208,2020-06-21 13:24:28,3557442674264531,Cartwright PLC,kids_pets,111.57,Angela,Edwards,F,486 Wilkins Pines,Lithopolis,OH,43136,39.8013,-82.8125,460,Lecturer higher education,2004-06-19,141db8af987da5cf06bc853a20f51e6a,1371821068,40.706719,-82.083434,1
209,2020-06-21 13:24:33,213153151785052,Romaguera Wehner and Tromp,kids_pets,79.56,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,708764b9c1df3a33646f980ebaeda064,1371821073,46.117649,-90.18511,1
210,2020-06-21 13:24:51,577588686219,McKenzie-Huels,food_dining,155.02,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,3fc25ed40b57c2a5a03b4fe18a90a160,1371821091,40.827382,-79.440972,0
211,2020-06-21 13:25:02,3566875419572867,Ernser-Lynch,food_dining,72.76,Adam,Mcdonald,M,997 Cameron Meadow Apt. 980,South Hero,VT,5486,44.64,-73.3113,1654,Transport planner,1991-01-31,e2ab3b0597275b25981ebc0dbf150393,1371821102,44.317805,-72.821074,0
212,2020-06-21 13:25:32,3565196229855512,Renner Ltd,home,94.27,Adriana,Harvey,F,715 Joy Prairie,Unionville,MO,63565,40.4815,-92.9951,3805,Investment banker corporate,1950-09-15,32492608bb169509477c770ebc9241d8,1371821132,39.495197,-92.625261,0
213,2020-06-21 13:25:44,2305336922781618,Dare-Marvin,entertainment,22.48,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,023848771c536772ae015a0d6bc9a169,1371821144,40.649456,-91.853059,0
214,2020-06-21 13:26:39,3523843138706408,Gleason and Sons,kids_pets,64.96,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,1970-11-20,1a34bb788177bf24b3159bb4c08e9177,1371821199,32.695932,-85.966237,0
215,2020-06-21 13:26:48,213156747557083,Runte Green and Emard,health_fitness,52.44,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,a3852d0c94c6bf59b1fb148f472b46dc,1371821208,34.377103,-119.191051,0
216,2020-06-21 13:26:56,3596217206093829,Welch Rath and Koepp,entertainment,51.75,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,d43c298b51ab1ab7125e9233b79844fc,1371821216,40.049524,-92.471643,0
217,2020-06-21 13:27:02,3512365128314616,Cole Hills and Jewess,home,25.64,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,ef841fd7bca70af84914b842cb6793ec,1371821222,38.078224,-90.54726,0
218,2020-06-21 13:27:56,3511058278399773,Cole Hills and Jewess,home,48.44,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,47863,39.5803,-87.4616,205,Engineer mining,1960-01-06,88a696dc470c5276ca8062ed816bd725,1371821276,40.532936,-88.285648,0
219,2020-06-21 13:28:00,3564839259330465,Gleason and Sons,kids_pets,155.28,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,3364ace722a47a2e6658407cdaa21223,1371821280,37.087503,-121.194012,0
220,2020-06-21 13:28:22,4451438912406400,Roob-Okuneva,health_fitness,5.22,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,1999-09-11,c303ea027cccbee023a599730afbc785,1371821302,33.97825,-93.426367,0
221,2020-06-21 13:29:22,30234966027947,Padberg-Sauer,home,81.57,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,6230daff2a5164c8f30d9bfc60457896,1371821362,44.383358,-88.749658,0
222,2020-06-21 13:29:23,485585341572730,Gerhold LLC,home,15.87,Justin,Aguilar,M,184 Miller Manors,Wittenberg,WI,54499,44.8232,-89.1665,3223,Senior tax professional/tax inspector,1954-06-30,0727558ca9e545ba99bdfc89757c7771,1371821363,45.051656,-89.608719,0
223,2020-06-21 13:29:55,30026790933302,Botsford and Sons,home,76.02,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,bdd4a68945ee721dbedde8bfe45b64e4,1371821395,32.706896,-90.066216,0
224,2020-06-21 13:30:19,3500969075198072,Volkman-Predovic,shopping_net,119.15,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,0fd4fa5c06708220488c6f6e195d75db,1371821419,47.725933,-116.128542,0
225,2020-06-21 13:30:49,3528407217576457,Dare-Gibson,health_fitness,104.68,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,1987-02-14,3a1b22b89941e4778573b42a1dd4f565,1371821449,37.336537,-82.499229,0
226,2020-06-21 13:30:50,4003989662068504,Rempel Inc,shopping_net,7.81,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,77a6ff12eeeeac93b866afaacfb3a62c,1371821450,33.841492,-86.611828,0
227,2020-06-21 13:31:01,4836998673805450,Breitenberg-Hermiston,kids_pets,61.85,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,3fb395ff025f781ffbb60901eec9b035,1371821461,46.130831,-86.413224,0
228,2020-06-21 13:31:21,4671727014157745,Stark-Koss,home,80.03,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,b3113c3c6e874f64ddd9603042dbd544,1371821481,40.205207,-85.633849,0
229,2020-06-21 13:31:29,30029052116970,Feil Hilpert and Koss,food_dining,10.62,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,09a186e8f968253f4f2dc1093e359f56,1371821489,41.428817,-78.791182,0
230,2020-06-21 13:31:41,3501942333500073,Schuppe LLC,entertainment,51.43,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,2b1993380bedb0cac9e59232eeff7b73,1371821501,33.038175,-112.999152,0
231,2020-06-21 13:31:45,6011367958204270,Torphy-Kertzmann,health_fitness,39.54,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,3792370bd5af9ee1b121aebd8908e539,1371821505,41.052295,-81.209189,0
232,2020-06-21 13:32:05,372382441451095,Runolfsdottir Mueller and Hand,entertainment,24.64,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,995ff21a7f927004204994a6c8570c76,1371821525,40.902598,-74.477744,0
233,2020-06-21 13:32:30,343668971234893,Torp Muller and Borer,health_fitness,3.04,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,c7a2ed635651e7e9a837257cac1df810,1371821550,34.303243,-80.187714,0
234,2020-06-21 13:32:40,4634955908138648,Abshire PLC,entertainment,17.44,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,Engineer automotive,1973-12-26,93ee6c390ef6df5937dab28ec56ccbec,1371821560,41.407162,-95.817404,0
235,2020-06-21 13:33:50,213174467670432,Crona and Sons,kids_pets,169.09,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,6bf626064f5e5933dd48084f36ef2339,1371821630,39.83194,-76.092179,0
236,2020-06-21 13:34:18,4998109455173950,O'Connell-Ullrich,home,127.97,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,a00a84cec6cafa89fbe9f66c0dd67327,1371821658,38.341784,-94.742768,0
237,2020-06-21 13:34:39,4599285557366057,Spencer-Runolfsson,misc_pos,35.45,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,a802a3a360fb94579b6017a3c79ffa67,1371821679,38.730568,-98.102164,0
238,2020-06-21 13:34:56,4904681492230012,Streich Ltd,home,66.84,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,a916134dcacd9e6badae25ce9f9e968e,1371821696,41.512745,-73.317596,0
239,2020-06-21 13:35:01,4822367783500458,Conroy-Emard,food_dining,11.18,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844,28.0758,-81.5929,33804,Exercise physiologist,1991-01-01,0183bebc44f97bd8ed49a27e7504ad0a,1371821701,28.944803,-81.819858,0
240,2020-06-21 13:35:11,4509142395811241,Bernier and Sons,kids_pets,37.89,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,Engineer technical sales,1926-07-12,3854649c8495c1557d849a16d313fa86,1371821711,32.494871,-81.523332,0
241,2020-06-21 13:35:13,2296006538441789,Dare Casper and Bartoletti,kids_pets,29.76,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,75b12e7443a9eaf0916082dfac0876e2,1371821713,39.712232,-73.575595,0
242,2020-06-21 13:35:18,30551643947183,Zboncak LLC,food_dining,76.83,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,14df01f107a78bcc7999c9f5add9f648,1371821718,36.136522,-80.589657,0
243,2020-06-21 13:35:34,4952583804639909,Erdman-Durgan,health_fitness,3.19,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,0cd47cfd7aee7c6d7b69877f3660ef11,1371821734,42.143827,-79.879829,0
244,2020-06-21 13:35:51,30235268718158,Thiel Ltd,travel,3.88,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,1977-08-16,5145ac1a858740c89c3fa9e6aed59552,1371821751,40.605317,-73.406205,0
245,2020-06-21 13:36:21,4476840372112,Heathcote LLC,shopping_net,236.15,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,Editor commissioning,1979-01-21,d8188cc764b76befb9196b2d137b6e16,1371821781,33.831991,-85.328265,0
246,2020-06-21 13:36:53,4956828990005110,Eichmann-Kilback,home,106.86,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,a8d68a00ff86f0e294769e46529bbb8f,1371821813,40.161309,-74.231936,0
247,2020-06-21 13:37:08,676298633337,Kutch-Ferry,home,4.02,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,fe7b9cc94b31e1371a546ea38468c02a,1371821828,39.86747,-81.550062,0
248,2020-06-21 13:38:42,373905417449658,Gutmann McLaughlin and Wiza,home,108.51,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,1970-11-12,fb61c317b7a9d0b57326cec6a8f8dbf5,1371821922,32.912307,-98.099341,0
